Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
11/27/2014,Rachel  Gomez (303), Nestle Rolo Potz,100%,140.00000000,140,Delhi_North
11/27/2014,Shari  Silva (832),     Nestle Smarties Pop-Up,200%,199.00000000,398,Mysore_South
11/27/2014,Blake  Bridges (118),       Nestle Smarties Pop-Up,200%,320.00000000,640,Cochin_South
11/27/2014,Tracy  Reed (564),        Nestle Maxibon Cookie,300%,277.00000000,831,Agra_North
11/27/2014,Cassandra  Franklin (392),      Nestle Smarties Pop-Up,200%,251.00000000,502,Delhi_North
11/27/2014,Brooke  Horton (515),   Nestle Rowntree Fruit Pastil,300%,344.00000000,1032,Nainital_North
11/27/2014,Cecilia  Manning (814),      Nestle Maxibon Cookie,300%,319.00000000,957,Trivandrum_South
11/27/2014,Lance  Yates (168),      Nestle Kit Kat Cone,100%,155.00000000,155,Srinagar_North
11/27/2014,Mable  Lindsey (596),   Nestle Toffee Crumble,200%,135.00000000,270,Ahmedabad_West
11/27/2014,Drew  Rogers (453),   Nestle Fab,200%,193.00000000,386,Delhi_North
11/27/2014,Shari  Silva (408),     Nestle Rowntree Fruit Pastil,1500%,284.00000000,4260,Mysore_South
11/27/2014,Ivan  Adkins (266),       Nestle Milky Bar Stick,200%,109.00000000,218,Mumbai_West
11/27/2014,Trevor  Jones (393), Nestle Milky Bar Stick,200%,441.00000000,882,Pune_West
11/27/2014,Eric  Rose (188), Nestle Fab,200%,275.00000000,550,Mumbai_West
11/27/2014,Max  Rodgers (337),    Nestle Milky Bar Stick,300%,315.00000000,945,Nagpur_West
11/27/2014,Jaime  Pearson (258),  Nestle Maxibon Cookie,200%,126.00000000,252,Jodhpur_North
11/27/2014,Shari  Silva (132),      Nestle Maxibon Cookie,100%,372.00000000,372,Mysore_South
11/27/2014,Carla  Mccormick (445),     Nestle Rowntree Fruit Pastil,400%,382.00000000,1528,Varanasi_North
11/27/2014,Salvador  Bass (490),       Nestle Fab,300%,360.00000000,1080,Goa_West
11/27/2014,Herman  Williams (507), Nestle Milky Bar Stick,300%,285.00000000,855,Darjeeling_East
11/27/2014,Lynette  Brewer (330),        Nestle Aero Mint Potz,200%,128.00000000,256,Varanasi_North
11/27/2014,Edwin  Malone (952),        Nestle Kit Kat Cone,200%,384.00000000,768,Kolkata_East
11/27/2014,Nellie  Joseph (567),  Nestle Rowntree Fruit Pastil,100%,441.00000000,441,Patna_East
11/27/2014,Andrew  Meyer (815), Nestle Aero Mint Potz,300%,286.00000000,858,Mumbai_West
11/27/2014,Kyle  Carr (641),       Nestle Milky Bar Stick,100%,200.00000000,200,Delhi_North
11/27/2014,Shari  Silva (279),    Nestle Rowntree Screamers,200%,363.00000000,726,Mysore_South
11/27/2014,Pauline  Beck (921),        Nestle Rowntree Screamers,100%,498.00000000,498,Pune_West
11/27/2014,Rachel  Gomez (997),   Nestle Rolo Potz,200%,357.00000000,714,Delhi_North
11/27/2014,Brooke  Horton (673), Nestle Rowntree Fruit Pastil,100%,178.00000000,178,Nainital_North
11/27/2014,Tiffany  May (766),     Nestle Rolo Potz,300%,236.00000000,708,Agra_North
11/27/2014,Della  Jensen (734),   Nestle Aero Mint Potz,400%,176.00000000,704,Patna_East
11/27/2014,Joey  Wong (146),      Nestle Rowntree Screamers,2100%,337.00000000,7077,Goa_West
11/27/2014,Charlie  Wood (407),        Nestle Fab,300%,109.00000000,327,Agra_North
11/27/2014,Don  Gonzales (326), Nestle Smarties Pop-Up,300%,248.00000000,744,Mysore_South
11/27/2014,Colleen  Warren (560),    Nestle Aero Mint Potz,300%,474.00000000,1422,Ahmedabad_West
11/27/2014,Billie  Chandler (797),      Nestle Smarties Pop-Up,100%,154.00000000,154,Surat_West
11/27/2014,Isabel  Cross (133), Nestle Nobbly Bobbly,100%,282.00000000,282,Ranchi_East
11/27/2014,Cecilia  Manning (961),   Nestle Rowntree Fruit Pastil,200%,194.00000000,388,Trivandrum_South
11/27/2014,Della  Jensen (294),   Nestle Smarties Pop-Up,300%,237.00000000,711,Patna_East
11/27/2014,Cecilia  Manning (517),  Nestle Smarties Pop-Up,200%,369.00000000,738,Trivandrum_South
11/27/2014,Allan  Ramos (830),        Nestle Nobbly Bobbly,200%,152.00000000,304,Jodhpur_North
11/27/2014,Patty  Thompson (440),      Nestle Rolo Potz,200%,287.00000000,574,Mumbai_West
11/27/2014,Bobbie  Ryan (665),   Nestle Rowntree Screamers,300%,476.00000000,1428,Darjeeling_East
11/27/2014,Cassandra  Franklin (929), Nestle Rowntree Fruit Pastil,300%,279.00000000,837,Delhi_North
11/27/2014,Ben  Perez (771), Nestle Toffee Crumble,300%,295.00000000,885,Goa_West
11/27/2014,Brooke  Horton (548),      Nestle Smarties Pop-Up,200%,142.00000000,284,Nainital_North
11/27/2014,Don  Gonzales (996),   Nestle Smarties Pop-Up,200%,383.00000000,766,Mysore_South
11/28/2014,Della  Jensen (131),    Nestle Fab,300%,429.00000000,1287,Patna_East
11/28/2014,Cassandra  Franklin (858),     Nestle Milky Bar Stick,100%,297.00000000,297,Delhi_North
11/28/2014,Ben  Perez (953),    Nestle Smarties Pop-Up,200%,195.00000000,390,Goa_West
11/28/2014,Cassandra  Franklin (955),       Nestle Kit Kat Cone,200%,319.00000000,638,Delhi_North
11/28/2014,Isabel  Cross (595),        Nestle Maxibon Cookie,400%,155.00000000,620,Ranchi_East
11/28/2014,Pauline  Beck (599),       Nestle Smarties Pop-Up,200%,467.00000000,934,Pune_West
11/28/2014,Dan  Peterson (681),  Nestle Rowntree Fruit Pastil,300%,271.00000000,813,Shimla_North
11/28/2014,Jenny  Garcia (969), Nestle Kit Kat Cone,200%,374.00000000,748,Shimla_North
11/28/2014,Don  Gonzales (550),        Nestle Milky Bar Stick,2300%,169.00000000,3887,Mysore_South
11/28/2014,Della  Jensen (208),    Nestle Rolo Potz,200%,225.00000000,450,Patna_East
11/28/2014,Joey  Wong (872), Nestle Smarties Pop-Up,1900%,207.00000000,3933,Goa_West
11/28/2014,Max  Rodgers (224),       Nestle Milky Bar Stick,700%,350.00000000,2450,Nagpur_West
11/28/2014,Jenny  Garcia (402),     Nestle Aero Mint Potz,300%,468.00000000,1404,Shimla_North
11/28/2014,Patty  Thompson (735),      Nestle Rowntree Fruit Pastil,100%,288.00000000,288,Mumbai_West
11/28/2014,Shari  Silva (451),    Nestle Milky Bar Stick,400%,157.00000000,628,Mysore_South
11/28/2014,Ruben  Nunez (111),        Nestle Rolo Potz,200%,359.00000000,718,Ahmedabad_West
11/28/2014,Mable  Lindsey (651),      Nestle Fab,200%,350.00000000,700,Ahmedabad_West
11/28/2014,Allan  Ramos (589),   Nestle Smarties Pop-Up,200%,173.00000000,346,Jodhpur_North
11/28/2014,Sandra  Floyd (561), Nestle Rolo Potz,300%,207.00000000,621,Nainital_North
11/28/2014,Charlie  Wood (999),      Nestle Aero Mint Potz,200%,304.00000000,608,Agra_North
11/28/2014,Jenny  Garcia (601),   Nestle Smarties Pop-Up,100%,299.00000000,299,Shimla_North
11/28/2014,Kyle  Carr (218),    Nestle Smarties Pop-Up,200%,456.00000000,912,Delhi_North
11/28/2014,Jaime  Pearson (419),   Nestle Smarties Pop-Up,200%,363.00000000,726,Jodhpur_North
11/28/2014,Mable  Lindsey (537),   Nestle Fab,200%,481.00000000,962,Ahmedabad_West
11/28/2014,Isabel  Cross (286),        Nestle Smarties Pop-Up,100%,471.00000000,471,Ranchi_East
11/28/2014,Andrew  Meyer (713),   Nestle Fab,300%,130.00000000,390,Mumbai_West
11/28/2014,Don  Gonzales (512),        Nestle Toffee Crumble,300%,433.00000000,1299,Mysore_South
11/28/2014,Andrew  Meyer (248),        Nestle Aero Mint Potz,100%,143.00000000,143,Mumbai_West
11/28/2014,Marian  Hill (846),    Nestle Smarties Pop-Up,200%,320.00000000,640,Trivandrum_South
11/28/2014,Guillermo  Potter (843),  Nestle Kit Kat Cone,300%,480.00000000,1440,Nainital_North
11/28/2014,Ellen  Weaver (780),    Nestle Aero Mint Potz,300%,403.00000000,1209,Hyderabad_South
11/28/2014,Herman  Williams (182),       Nestle Maxibon Cookie,300%,233.00000000,699,Darjeeling_East
11/28/2014,Ben  Perez (929),  Nestle Smarties Pop-Up,300%,343.00000000,1029,Goa_West
11/28/2014,Donna  Reid (823),    Nestle Fab,200%,294.00000000,588,Goa_West
11/28/2014,Cassandra  Franklin (948),      Nestle Rolo Potz,300%,385.00000000,1155,Delhi_North
11/28/2014,Cassandra  Franklin (497),     Nestle Rowntree Fruit Pastil,400%,308.00000000,1232,Delhi_North
11/28/2014,Isabel  Cross (465),      Nestle Smarties Pop-Up,200%,266.00000000,532,Ranchi_East
11/28/2014,Isabel  Cross (676),  Nestle Kit Kat Cone,300%,149.00000000,447,Ranchi_East
11/28/2014,Rachel  Gomez (611),     Nestle Aero Mint Potz,200%,239.00000000,478,Delhi_North
11/28/2014,Ivan  Adkins (499),       Nestle Fab,300%,367.00000000,1101,Mumbai_West
11/28/2014,Ivan  Adkins (516),       Nestle Milky Bar Stick,200%,117.00000000,234,Mumbai_West
11/28/2014,Robert  Munoz (877),     Nestle Toffee Crumble,100%,284.00000000,284,Delhi_North
11/28/2014,Patty  Thompson (400),  Nestle Toffee Crumble,1300%,476.00000000,6188,Mumbai_West
11/28/2014,Willie  Vega (668),      Nestle Kit Kat Cone,300%,283.00000000,849,Delhi_North
11/28/2014,Sonya  Mullins (620),    Nestle Kit Kat Cone,200%,182.00000000,364,Kolkata_East
11/28/2014,Christy  Olson (186),      Nestle Smarties Pop-Up,300%,115.00000000,345,Surat_West
11/28/2014,Cassandra  Franklin (783),        Nestle Rowntree Fruit Pastil,200%,352.00000000,704,Delhi_North
11/28/2014,Edwin  Malone (995),    Nestle Smarties Pop-Up,400%,306.00000000,1224,Kolkata_East
11/28/2014,Woodrow  Colon (985),        Nestle Fab,300%,480.00000000,1440,Cochin_South
11/28/2014,Christina  Fuller (289),  Nestle Maxibon Cookie,300%,384.00000000,1152,Nagpur_West
11/28/2014,Della  Jensen (901),       Nestle Rowntree Fruit Pastil,100%,329.00000000,329,Patna_East
11/28/2014,Isabel  Cross (263),       Nestle Aero Mint Potz,100%,330.00000000,330,Ranchi_East
11/28/2014,Charlie  Wood (423),   Nestle Smarties Pop-Up,200%,332.00000000,664,Agra_North
11/28/2014,Salvador  Bass (553),      Nestle Toffee Crumble,300%,328.00000000,984,Goa_West
11/28/2014,Trevor  Jones (135),        Nestle Rowntree Fruit Pastil,100%,322.00000000,322,Pune_West
11/29/2014,Brooke  Horton (458),     Nestle Rowntree Fruit Pastil,200%,372.00000000,744,Nainital_North
11/29/2014,Cassandra  Franklin (904),      Nestle Fab,300%,149.00000000,447,Delhi_North
11/29/2014,Woodrow  Colon (628),    Nestle Rowntree Fruit Pastil,100%,336.00000000,336,Cochin_South
11/29/2014,Rachel  Gomez (450), Nestle Rowntree Fruit Pastil,100%,115.00000000,115,Delhi_North
11/29/2014,Felicia  Jennings (894),        Nestle Toffee Crumble,300%,382.00000000,1146,Pune_West
11/29/2014,Rachel  Gomez (830),        Nestle Milky Bar Stick,1900%,146.00000000,2774,Delhi_North
11/29/2014,Kyle  Carr (771),     Nestle Aero Mint Potz,100%,451.00000000,451,Delhi_North
11/29/2014,Edwin  Malone (491),       Nestle Smarties Pop-Up,200%,408.00000000,816,Kolkata_East
11/29/2014,Isabel  Cross (298),      Nestle Aero Mint Potz,300%,211.00000000,633,Ranchi_East
11/29/2014,Beth  Tucker (883),   Nestle Toffee Crumble,300%,449.00000000,1347,Pune_West
11/29/2014,Elbert  Klein (869),      Nestle Fab,1000%,395.00000000,3950,Cochin_South
11/29/2014,Tracy  Reed (996), Nestle Rowntree Fruit Pastil,200%,433.00000000,866,Agra_North
11/29/2014,Sylvester  Morales (342),     Nestle Milky Bar Stick,100%,485.00000000,485,Mumbai_West
11/29/2014,Kyle  Carr (858),  Nestle Rowntree Screamers,200%,194.00000000,388,Delhi_North
11/29/2014,Tracy  Reed (495),    Nestle Aero Mint Potz,200%,294.00000000,588,Agra_North
11/29/2014,Christina  Fuller (959),    Nestle Fab,200%,244.00000000,488,Nagpur_West
11/29/2014,Eric  Rose (715),    Nestle Toffee Crumble,300%,344.00000000,1032,Mumbai_West
11/29/2014,Shari  Silva (459),       Nestle Aero Mint Potz,300%,205.00000000,615,Mysore_South
11/29/2014,Cassandra  Franklin (446),        Nestle Rowntree Fruit Pastil,200%,362.00000000,724,Delhi_North
11/29/2014,Beth  Tucker (783),      Nestle Rowntree Screamers,300%,129.00000000,387,Pune_West
11/29/2014,Salvador  Bass (307),     Nestle Rolo Potz,200%,198.00000000,396,Goa_West
11/29/2014,Allan  Ramos (534),       Nestle Smarties Pop-Up,200%,191.00000000,382,Jodhpur_North
11/29/2014,Allan  Ramos (941),       Nestle Toffee Crumble,200%,495.00000000,990,Jodhpur_North
11/29/2014,Trevor  Jones (630),    Nestle Smarties Pop-Up,300%,481.00000000,1443,Pune_West
11/29/2014,Lorraine  Gibson (546),   Nestle Aero Mint Potz,1000%,474.00000000,4740,Kolkata_East
11/29/2014,Don  Gonzales (797), Nestle Toffee Crumble,100%,433.00000000,433,Mysore_South
11/29/2014,Jenny  Garcia (680),    Nestle Milky Bar Stick,200%,108.00000000,216,Shimla_North
11/29/2014,Ellen  Weaver (732),    Nestle Kit Kat Cone,100%,385.00000000,385,Hyderabad_South
11/29/2014,Elaine  Ellis (554),    Nestle Smarties Pop-Up,2000%,341.00000000,6820,Hyderabad_South
11/29/2014,Lynette  Brewer (205),      Nestle Rowntree Screamers,100%,400.00000000,400,Varanasi_North
11/29/2014,Max  Rodgers (463),      Nestle Rowntree Screamers,300%,125.00000000,375,Nagpur_West
11/29/2014,Paulette  Spencer (926),   Nestle Smarties Pop-Up,200%,377.00000000,754,Hyderabad_South
11/29/2014,Shari  Silva (368),       Nestle Toffee Crumble,300%,350.00000000,1050,Mysore_South
11/29/2014,Max  Rodgers (125),       Nestle Toffee Crumble,1800%,244.00000000,4392,Nagpur_West
11/29/2014,Andrew  Meyer (791),   Nestle Maxibon Cookie,200%,116.00000000,232,Mumbai_West
11/29/2014,Don  Gonzales (143),        Nestle Fab,200%,301.00000000,602,Mysore_South
11/29/2014,Cassandra  Franklin (885),        Nestle Rowntree Screamers,200%,422.00000000,844,Delhi_North
11/29/2014,Andrew  Meyer (788),       Nestle Smarties Pop-Up,200%,415.00000000,830,Mumbai_West
11/29/2014,Kyle  Carr (116),   Nestle Fab,200%,362.00000000,724,Delhi_North
11/29/2014,Kyle  Carr (337), Nestle Smarties Pop-Up,300%,100.00000000,300,Delhi_North
11/29/2014,Shari  Silva (858),     Nestle Fab,300%,445.00000000,1335,Mysore_South
11/29/2014,Shari  Silva (826), Nestle Smarties Pop-Up,200%,233.00000000,466,Mysore_South
11/29/2014,Pauline  Beck (968),  Nestle Toffee Crumble,300%,111.00000000,333,Pune_West
11/29/2014,Bobbie  Ryan (207), Nestle Maxibon Cookie,100%,449.00000000,449,Darjeeling_East
11/29/2014,Cassandra  Franklin (322),    Nestle Rolo Potz,300%,213.00000000,639,Delhi_North
11/29/2014,Edwin  Malone (236),  Nestle Toffee Crumble,300%,499.00000000,1497,Kolkata_East
11/29/2014,Marian  Hill (260),      Nestle Smarties Pop-Up,100%,172.00000000,172,Trivandrum_South
11/29/2014,Max  Rodgers (913),        Nestle Aero Mint Potz,200%,429.00000000,858,Nagpur_West
11/29/2014,Lance  Yates (776), Nestle Kit Kat Cone,100%,391.00000000,391,Srinagar_North
11/29/2014,Robert  Munoz (451),      Nestle Milky Bar Stick,200%,255.00000000,510,Delhi_North
11/29/2014,Rachel  Gomez (493),        Nestle Smarties Pop-Up,200%,352.00000000,704,Delhi_North
11/29/2014,Bobbie  Ryan (974),     Nestle Toffee Crumble,200%,277.00000000,554,Darjeeling_East
11/29/2014,Elaine  Ellis (669),    Nestle Smarties Pop-Up,100%,351.00000000,351,Hyderabad_South
11/29/2014,Elbert  Klein (740),     Nestle Milky Bar Stick,300%,148.00000000,444,Cochin_South
11/29/2014,Beth  Tucker (814),   Nestle Smarties Pop-Up,200%,426.00000000,852,Pune_West
11/30/2014,Peter  Hodges (644),   Nestle Milky Bar Stick,300%,381.00000000,1143,Shimla_North
11/30/2014,Brooke  Horton (867),        Nestle Aero Mint Potz,200%,334.00000000,668,Nainital_North
11/30/2014,Max  Rodgers (139), Nestle Aero Mint Potz,1700%,339.00000000,5763,Nagpur_West
11/30/2014,Ellen  Weaver (146),   Nestle Kit Kat Cone,200%,279.00000000,558,Hyderabad_South
11/30/2014,Paulette  Spencer (883),    Nestle Fab,1500%,368.00000000,5520,Hyderabad_South
11/30/2014,Bobbie  Ryan (407),    Nestle Nobbly Bobbly,2200%,475.00000000,10450,Darjeeling_East
11/30/2014,Tiffany  May (304),     Nestle Aero Mint Potz,100%,471.00000000,471,Agra_North
11/30/2014,Shari  Silva (694),    Nestle Nobbly Bobbly,1200%,344.00000000,4128,Mysore_South
11/30/2014,Eddie  Green (999),  Nestle Toffee Crumble,100%,243.00000000,243,Durgapur_East
11/30/2014,Lynette  Brewer (987),      Nestle Rowntree Fruit Pastil,200%,444.00000000,888,Varanasi_North
11/30/2014,Paulette  Spencer (308),   Nestle Rowntree Fruit Pastil,300%,205.00000000,615,Hyderabad_South
11/30/2014,Cecilia  Manning (115), Nestle Aero Mint Potz,400%,387.00000000,1548,Trivandrum_South
11/30/2014,Cassandra  Franklin (277),     Nestle Aero Mint Potz,200%,486.00000000,972,Delhi_North
11/30/2014,Andrew  Meyer (430),      Nestle Smarties Pop-Up,200%,254.00000000,508,Mumbai_West
11/30/2014,Marian  Hill (779),  Nestle Aero Mint Potz,100%,123.00000000,123,Trivandrum_South
11/30/2014,Cindy  Becker (188),   Nestle Nobbly Bobbly,1100%,306.00000000,3366,Bangalore_South
11/30/2014,Austin  Reynolds (289),   Nestle Kit Kat Cone,200%,229.00000000,458,Kolkata_East
11/30/2014,Robert  Munoz (621),     Nestle Rowntree Fruit Pastil,100%,351.00000000,351,Delhi_North
11/30/2014,Felicia  Jennings (447),        Nestle Nobbly Bobbly,100%,418.00000000,418,Pune_West
11/30/2014,Christy  Olson (638), Nestle Smarties Pop-Up,100%,261.00000000,261,Surat_West
11/30/2014,Rachel  Gomez (156),      Nestle Aero Mint Potz,200%,335.00000000,670,Delhi_North
11/30/2014,Brooke  Horton (833),  Nestle Rowntree Fruit Pastil,200%,460.00000000,920,Nainital_North
11/30/2014,Charlie  Wood (518),        Nestle Milky Bar Stick,200%,359.00000000,718,Agra_North
11/30/2014,Charlie  Wood (378),        Nestle Toffee Crumble,100%,478.00000000,478,Agra_North
11/30/2014,Shari  Silva (804),       Nestle Smarties Pop-Up,300%,489.00000000,1467,Mysore_South
11/30/2014,Marion  Glover (909),  Nestle Fab,200%,247.00000000,494,Durgapur_East
11/30/2014,Dan  Peterson (152),  Nestle Milky Bar Stick,300%,225.00000000,675,Shimla_North
11/30/2014,Herman  Williams (737),  Nestle Maxibon Cookie,300%,456.00000000,1368,Darjeeling_East
11/30/2014,Rachel  Gomez (678),    Nestle Maxibon Cookie,300%,163.00000000,489,Delhi_North
11/30/2014,Shari  Silva (230),      Nestle Fab,200%,130.00000000,260,Mysore_South
11/30/2014,Donna  Reid (167),      Nestle Toffee Crumble,200%,220.00000000,440,Goa_West
11/30/2014,Elbert  Klein (571),   Nestle Rowntree Fruit Pastil,100%,132.00000000,132,Cochin_South
11/30/2014,Shari  Silva (525),        Nestle Aero Mint Potz,200%,189.00000000,378,Mysore_South
11/30/2014,Kyle  Carr (991),       Nestle Aero Mint Potz,300%,485.00000000,1455,Delhi_North
11/30/2014,Felicia  Jennings (107),     Nestle Rolo Potz,300%,240.00000000,720,Pune_West
11/30/2014,Peter  Hodges (558),     Nestle Fab,200%,258.00000000,516,Shimla_North
11/30/2014,Peter  Hodges (522),        Nestle Fab,300%,191.00000000,573,Shimla_North
11/30/2014,Christy  Olson (667), Nestle Milky Bar Stick,300%,267.00000000,801,Surat_West
11/30/2014,Christy  Olson (842), Nestle Fab,300%,474.00000000,1422,Surat_West
11/30/2014,Felicia  Jennings (577),        Nestle Toffee Crumble,2100%,102.00000000,2142,Pune_West
11/30/2014,Woodrow  Colon (672),      Nestle Milky Bar Stick,300%,161.00000000,483,Cochin_South
11/30/2014,Lula  Daniels (261),       Nestle Rowntree Fruit Pastil,200%,115.00000000,230,Nainital_North
11/30/2014,Max  Rodgers (218),     Nestle Rowntree Fruit Pastil,300%,296.00000000,888,Nagpur_West
11/30/2014,Drew  Rogers (829),      Nestle Smarties Pop-Up,300%,431.00000000,1293,Delhi_North
11/30/2014,Trevor  Jones (599),      Nestle Smarties Pop-Up,200%,102.00000000,204,Pune_West
11/30/2014,Charlie  Wood (409),        Nestle Rowntree Fruit Pastil,300%,138.00000000,414,Agra_North
11/30/2014,Tiffany  May (902),        Nestle Milky Bar Stick,200%,123.00000000,246,Agra_North
11/30/2014,Eric  Rose (512),        Nestle Fab,300%,145.00000000,435,Mumbai_West
11/30/2014,Cassandra  Franklin (190), Nestle Fab,200%,161.00000000,322,Delhi_North
11/30/2014,Herman  Williams (132),   Nestle Rolo Potz,300%,413.00000000,1239,Darjeeling_East
11/30/2014,Blake  Bridges (481),       Nestle Maxibon Cookie,100%,498.00000000,498,Cochin_South
11/30/2014,Dan  Peterson (740),       Nestle Aero Mint Potz,200%,233.00000000,466,Shimla_North
11/30/2014,Lula  Daniels (296),  Nestle Rowntree Fruit Pastil,200%,347.00000000,694,Nainital_North
11/30/2014,Elaine  Ellis (670),    Nestle Rowntree Fruit Pastil,200%,471.00000000,942,Hyderabad_South
11/30/2014,Bobbie  Ryan (967),  Nestle Nobbly Bobbly,300%,197.00000000,591,Darjeeling_East
11/30/2014,Colleen  Warren (796),     Nestle Rowntree Fruit Pastil,300%,224.00000000,672,Ahmedabad_West
11/30/2014,Eddie  Green (594), Nestle Aero Mint Potz,2300%,235.00000000,5405,Durgapur_East
12/1/2014,Peter  Hodges (326),     Nestle Aero Mint Potz,200%,417.00000000,834,Shimla_North
12/1/2014,Trevor  Jones (596),   Nestle Fab,200%,359.00000000,718,Pune_West
12/1/2014,Dan  Peterson (219),     Nestle Smarties Pop-Up,100%,445.00000000,445,Shimla_North
12/1/2014,Jenny  Garcia (558),  Nestle Aero Mint Potz,300%,195.00000000,585,Shimla_North
12/1/2014,Colleen  Warren (855),        Nestle Smarties Pop-Up,100%,208.00000000,208,Ahmedabad_West
12/1/2014,Robert  Munoz (544),     Nestle Fab,200%,499.00000000,998,Delhi_North
12/1/2014,Willie  Vega (580),   Nestle Kit Kat Cone,300%,393.00000000,1179,Delhi_North
12/1/2014,Tiffany  May (817), Nestle Smarties Pop-Up,300%,475.00000000,1425,Agra_North
12/1/2014,Ruben  Nunez (585),        Nestle Maxibon Cookie,100%,460.00000000,460,Ahmedabad_West
12/1/2014,Cindy  Becker (344),    Nestle Milky Bar Stick,200%,250.00000000,500,Bangalore_South
12/1/2014,Lula  Daniels (727),     Nestle Maxibon Cookie,300%,367.00000000,1101,Nainital_North
12/1/2014,Ernest  Davis (860),   Nestle Maxibon Cookie,100%,460.00000000,460,Mumbai_West
12/1/2014,Max  Rodgers (767),   Nestle Smarties Pop-Up,300%,388.00000000,1164,Nagpur_West
12/1/2014,Drew  Rogers (300),       Nestle Rowntree Fruit Pastil,300%,410.00000000,1230,Delhi_North
12/1/2014,Iris  Underwood (992),   Nestle Rolo Potz,400%,404.00000000,1616,Pune_West
12/1/2014,Mable  Lindsey (885),   Nestle Fab,300%,226.00000000,678,Ahmedabad_West
12/1/2014,Donna  Reid (401), Nestle Maxibon Cookie,400%,183.00000000,732,Goa_West
12/1/2014,Lee  Mack (292),      Nestle Fab,300%,457.00000000,1371,Delhi_North
12/1/2014,Lynette  Brewer (414), Nestle Smarties Pop-Up,100%,100.00000000,100,Varanasi_North
12/1/2014,Elbert  Klein (735),    Nestle Kit Kat Cone,100%,386.00000000,386,Cochin_South
12/1/2014,Ernest  Davis (694), Nestle Rowntree Fruit Pastil,200%,395.00000000,790,Mumbai_West
12/1/2014,Sylvester  Morales (326), Nestle Smarties Pop-Up,300%,499.00000000,1497,Mumbai_West
12/1/2014,Drew  Rogers (555),      Nestle Aero Mint Potz,100%,114.00000000,114,Delhi_North
12/1/2014,Drew  Rogers (494),    Nestle Kit Kat Cone,100%,189.00000000,189,Delhi_North
12/1/2014,Sandra  Floyd (113),    Nestle Milky Bar Stick,200%,475.00000000,950,Nainital_North
12/1/2014,Della  Jensen (570),   Nestle Milky Bar Stick,200%,170.00000000,340,Patna_East
12/1/2014,Woodrow  Colon (580),      Nestle Fab,200%,181.00000000,362,Cochin_South
12/1/2014,Guillermo  Potter (822),  Nestle Maxibon Cookie,200%,199.00000000,398,Nainital_North
12/1/2014,Kyle  Carr (721),        Nestle Toffee Crumble,200%,139.00000000,278,Delhi_North
12/1/2014,Dan  Peterson (801),        Nestle Nobbly Bobbly,400%,129.00000000,516,Shimla_North
12/1/2014,Della  Jensen (716),     Nestle Fab,100%,414.00000000,414,Patna_East
12/1/2014,Jenny  Garcia (164),     Nestle Rowntree Fruit Pastil,100%,277.00000000,277,Shimla_North
12/1/2014,Ellen  Weaver (326),  Nestle Fab,100%,270.00000000,270,Hyderabad_South
12/1/2014,Blake  Bridges (218),   Nestle Smarties Pop-Up,200%,379.00000000,758,Cochin_South
12/1/2014,Cindy  Becker (630),        Nestle Fab,1100%,157.00000000,1727,Bangalore_South
12/1/2014,Colleen  Warren (365), Nestle Smarties Pop-Up,200%,236.00000000,472,Ahmedabad_West
12/1/2014,Drew  Rogers (659),  Nestle Smarties Pop-Up,300%,285.00000000,855,Delhi_North
12/1/2014,Allan  Ramos (933),       Nestle Milky Bar Stick,100%,243.00000000,243,Jodhpur_North
12/1/2014,Paulette  Spencer (770),      Nestle Aero Mint Potz,100%,299.00000000,299,Hyderabad_South
12/1/2014,Kyle  Carr (121), Nestle Aero Mint Potz,300%,433.00000000,1299,Delhi_North
12/1/2014,Trevor  Jones (697), Nestle Milky Bar Stick,300%,207.00000000,621,Pune_West
12/1/2014,Max  Rodgers (844),       Nestle Fab,300%,450.00000000,1350,Nagpur_West
12/1/2014,Dan  Peterson (754),       Nestle Rolo Potz,100%,258.00000000,258,Shimla_North
12/1/2014,Marian  Hill (374),    Nestle Kit Kat Cone,300%,313.00000000,939,Trivandrum_South
12/1/2014,Eric  Rose (243),  Nestle Smarties Pop-Up,200%,413.00000000,826,Mumbai_West
12/1/2014,Salvador  Bass (259),    Nestle Aero Mint Potz,200%,497.00000000,994,Goa_West
12/1/2014,Della  Jensen (372),    Nestle Smarties Pop-Up,300%,160.00000000,480,Patna_East
12/1/2014,Edwin  Malone (892),      Nestle Milky Bar Stick,300%,473.00000000,1419,Kolkata_East
12/1/2014,Lula  Daniels (586),   Nestle Rowntree Fruit Pastil,200%,292.00000000,584,Nainital_North
12/1/2014,Herman  Williams (544),    Nestle Smarties Pop-Up,200%,333.00000000,666,Darjeeling_East
12/1/2014,Patty  Thompson (442),    Nestle Smarties Pop-Up,300%,381.00000000,1143,Mumbai_West
12/1/2014,Christina  Fuller (124),    Nestle Fab,800%,348.00000000,2784,Nagpur_West
12/2/2014,Andrew  Meyer (910), Nestle Fab,400%,407.00000000,1628,Mumbai_West
12/2/2014,Marian  Hill (348),        Nestle Aero Mint Potz,200%,418.00000000,836,Trivandrum_South
12/2/2014,Fernando  Rowe (164),     Nestle Fab,300%,399.00000000,1197,Ahmedabad_West
12/2/2014,Willie  Vega (338),    Nestle Rolo Potz,2300%,191.00000000,4393,Delhi_North
